Pays1,Pays2,Pays3,Pays4,Pays5,Percentage1,Percentage2,Percentage3,Percentage4,Percentage5,Player1,Player2,Player3,Player4,Player5,Time
Argentina,France,France,France,France,28.0,24.0,12.0,5.0,5.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 21:14:37.433787
Argentina,France,France,France,France,28.0,24.0,12.0,5.0,5.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 21:15:37.518681
Argentina,France,France,France,France,28.0,24.0,12.0,5.0,5.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 21:16:37.546824
Argentina,France,France,France,France,28.0,24.0,12.0,5.0,5.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 21:17:37.633079
Argentina,France,France,France,France,28.0,24.0,12.0,5.0,5.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 21:18:37.689922
Argentina,France,France,France,France,28.0,24.0,12.0,5.0,5.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 21:19:37.761041
Argentina,France,France,France,France,28.0,24.0,12.0,5.0,5.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 21:20:37.846343
Argentina,France,France,France,France,28.0,24.0,12.0,5.0,5.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 21:21:37.921823
Argentina,France,France,France,France,28.0,24.0,12.0,5.0,5.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 21:22:37.998555
Argentina,France,France,France,France,28.0,24.0,12.0,5.0,5.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 21:23:38.084697
Argentina,France,France,France,France,28.0,24.0,12.0,5.0,5.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 21:24:38.144053
Argentina,France,France,France,France,28.0,24.0,12.0,5.0,5.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 21:25:38.177332
Argentina,France,France,France,France,28.0,24.0,12.0,5.0,5.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 21:26:38.252811
Argentina,France,France,France,France,28.0,24.0,12.0,5.0,5.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 21:27:38.319515
Argentina,France,France,France,France,28.0,24.0,12.0,5.0,5.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 21:28:38.394553
Argentina,France,France,France,France,28.0,24.0,12.0,5.0,5.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 21:29:38.462548
Argentina,France,France,France,France,28.0,24.0,12.0,5.0,5.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 21:30:38.506818
Argentina,France,France,France,France,28.0,24.0,12.0,5.0,5.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 21:31:38.581950
Argentina,France,France,France,France,28.0,24.0,12.0,5.0,5.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 21:32:38.668320
Argentina,France,France,France,France,28.0,24.0,12.0,5.0,5.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 21:33:38.728439
Argentina,France,France,France,France,28.0,24.0,12.0,5.0,5.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 21:34:38.782022
Argentina,France,France,France,France,28.0,24.0,12.0,5.0,5.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 21:35:38.863354
Argentina,France,France,France,France,28.0,24.0,12.0,5.0,5.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 21:36:38.922652
Argentina,France,France,France,France,28.0,24.0,12.0,5.0,5.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 21:37:39.008691
Argentina,France,France,France,France,28.0,24.0,12.0,5.0,5.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 21:38:39.094098
Argentina,France,France,France,France,28.0,24.0,12.0,5.0,5.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 21:39:39.181274
Argentina,France,France,France,France,28.0,24.0,12.0,5.0,5.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 21:40:39.257777
Argentina,France,France,France,France,28.0,24.0,12.0,5.0,5.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 21:41:39.305660
Argentina,France,France,France,France,28.0,24.0,12.0,5.0,5.0,Messi,Mbappe,Pavard,Griezmann,Pogba,2018-06-30 21:42:39.377578
